EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 31-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ROMANIA, BUCURESTI-BANEASA (STAID: 219).
Blended and updated with sources: 223645 223646 915420 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
223645,20170223,   59,    0
223645,20170224,   55,    0
223645,20170225,   34,    0
223645,20170226,   18,    0
223645,20170227,   24,    0
223645,20170228,   16,    0
223645,20170301,   17,    0
223645,20170302,   22,    0
223645,20170303,   18,    0
223645,20170304,   16,    0
223645,20170305,   16,    0
223645,20170306,   34,    0
223645,20170307,   29,    0
223645,20170308,   81,    0
223645,20170309,   37,    0
223645,20170310,   35,    0
223645,20170311,   17,    0
223645,20170312,   24,    0
223645,20170313,   26,    0
223645,20170314,   26,    0
223645,20170315,   16,    0
223645,20170316,   37,    0
223645,20170317,   24,    0
223645,20170318,   40,    0
223645,20170319,   48,    0
223645,20170320,   23,    0
223645,20170321,   14,    0
223645,20170322,   31,    0
223645,20170323,   37,    0
223645,20170324,   26,    0
223645,20170325,   51,    0
223645,20170326,   30,    0
223645,20170327,   39,    0
223645,20170328,   34,    0
223645,20170329,   19,    0
223645,20170330,   51,    0
223645,20170331,   28,    0
223645,20170401,   15,    0
223645,20170402,   30,    0
223645,20170403,   37,    0
223645,20170404,   67,    0
223645,20170405,   38,    0
223645,20170406,   38,    0
223645,20170407,   29,    0
223645,20170408,   23,    0
223645,20170409,   25,    0
223645,20170410,   16,    0
223645,20170411,   20,    0
223645,20170412,   41,    0
223645,20170413,   29,    0
223645,20170414,   26,    0
223645,20170415,   20,    0
223645,20170416,   23,    0
223645,20170417,   60,    0
223645,20170418,   22,    0
223645,20170419,   74,    0
223645,20170420,   44,    0
223645,20170421,   36,    0
223645,20170422,   37,    0
223645,20170423,   32,    0
223645,20170424,   28,    0
223645,20170425,   16,    0
223645,20170426,   22,    0
223645,20170427,   23,    0
223645,20170428,   27,    0
223645,20170429,   23,    0
223645,20170430,   22,    0
223645,20170501,   33,    0
223645,20170502,   22,    0
223645,20170503,   24,    0
223645,20170504,   32,    0
223645,20170505,   34,    0
223645,20170506,   27,    0
223645,20170507,   25,    0
223645,20170508,   21,    0
223645,20170509,   61,    0
223645,20170510,   27,    0
223645,20170511,   17,    0
223645,20170512,   20,    0
223645,20170513,   26,    0
223645,20170514,   28,    0
223645,20170515,   14,    0
223645,20170516,   16,    0
223645,20170517,   47,    0
223645,20170518,   21,    0
223645,20170519,   19,    0
223645,20170520,   28,    0
223645,20170521,   25,    0
223645,20170522,   23,    0
223645,20170523,   19,    0
223645,20170524,   20,    0
223645,20170525,   22,    0
223645,20170526,   33,    0
223645,20170527,   27,    0
223645,20170528,   37,    0
223645,20170529,   19,    0
223645,20170530,   29,    0
223645,20170531,   20,    0
223645,20170601,   21,    0
223645,20170602,   22,    0
223645,20170603,   30,    0
223645,20170604,   31,    0
223645,20170605,   27,    0
223645,20170606,   21,    0
223645,20170607,   16,    0
223645,20170608,   30,    0
223645,20170609,   28,    0
223645,20170610,   23,    0
223645,20170611,   22,    0
223645,20170612,   25,    0
223645,20170613,   28,    0
223645,20170614,   37,    0
223645,20170615,   24,    0
223645,20170616,   21,    0
223645,20170617,   28,    0
223645,20170618,   26,    0
223645,20170619,   35,    0
223645,20170620,   25,    0
223645,20170621,   26,    0
223645,20170622,   16,    0
223645,20170623,   37,    0
223645,20170624,   22,    0
223645,20170625,   23,    0
223645,20170626,   16,    0
223645,20170627,   28,    0
223645,20170628,   19,    0
223645,20170629,   26,    0
223645,20170630,   17,    0
223645,20170701,   23,    0
223645,20170702,   53,    0
223645,20170703,   34,    0
223645,20170704,   22,    0
223645,20170705,   14,    0
223645,20170706,   32,    0
223645,20170707,   26,    0
223645,20170708,   24,    0
223645,20170709,   21,    0
223645,20170710,   23,    0
223645,20170711,   18,    0
223645,20170712,   23,    0
223645,20170713,   27,    0
223645,20170714,   22,    0
223645,20170715,   30,    0
223645,20170716,   38,    0
223645,20170717,   38,    0
223645,20170718,   33,    0
223645,20170719,   16,    0
223645,20170720,   14,    0
223645,20170721,   10,    0
223645,20170722,   29,    0
223645,20170723,   24,    0
223645,20170724,   28,    0
223645,20170725,   37,    0
223645,20170726,   19,    0
223645,20170727,   21,    0
223645,20170728,   17,    0
223645,20170729,   32,    0
223645,20170730,   17,    0
223645,20170731,   16,    0
223645,20170801,   24,    0
223645,20170802,   21,    0
223645,20170803,   15,    0
223645,20170804,   16,    0
223645,20170805,   14,    0
223645,20170806,   30,    0
223645,20170807,   42,    0
223645,20170808,   42,    0
223645,20170809,   26,    0
223645,20170810,   31,    0
223645,20170811,   39,    0
223645,20170812,   31,    0
223645,20170813,   28,    0
223645,20170814,   26,    0
223645,20170815,   32,    0
223645,20170816,   40,    0
223645,20170817,   27,    0
223645,20170818,   30,    0
223645,20170819,   26,    0
223645,20170820,   30,    0
223645,20170821,   28,    0
223645,20170822,   22,    0
223645,20170823,   23,    0
223645,20170824,   16,    0
223645,20170825,   15,    0
223645,20170826,   10,    0
223645,20170827,   14,    0
223645,20170828,   40,    0
223645,20170829,   33,    0
223645,20170830,   21,    0
223645,20170831,   17,    0
223645,20170901,   16,    0
223645,20170902,   17,    0
223645,20170903,   38,    0
223645,20170904,   58,    0
223645,20170905,   18,    0
223645,20170906,   25,    0
223645,20170907,   22,    0
223645,20170908,   34,    0
223645,20170909,   39,    0
223645,20170910,   15,    0
223645,20170911,   27,    0
223645,20170912,   49,    0
223645,20170913,   50,    0
223645,20170914,   17,    0
223645,20170915,   18,    0
223645,20170916,   27,    0
223645,20170917,   29,    0
223645,20170918,   20,    0
223645,20170919,   77,    0
223645,20170920,   64,    0
223645,20170921,   58,    0
223645,20170922,   39,    0
223645,20170923,   26,    0
223645,20170924,   19,    0
223645,20170925,   31,    0
223645,20170926,   82,    0
223645,20170927,   75,    0
223645,20170928,   61,    0
223645,20170929,   51,    0
223645,20170930,   44,    0
223645,20171001,   26,    0
223645,20171002,   15,    0
223645,20171003,   11,    0
223645,20171004,   21,    0
223645,20171005,   27,    0
223645,20171006,   39,    0
223645,20171007,   46,    0
223645,20171008,   45,    0
223645,20171009,   22,    0
223645,20171010,   17,    0
223645,20171011,   19,    0
223645,20171012,   29,    0
223645,20171013,   26,    0
223645,20171014,   13,    0
223645,20171015,   23,    0
223645,20171016,   19,    0
223645,20171017,   20,    0
223645,20171018,    7,    0
223645,20171019,   20,    0
223645,20171020,   15,    0
223645,20171021,   16,    0
223645,20171022,   23,    0
223645,20171023,   57,    0
223645,20171024,  119,    0
223645,20171025,   43,    0
223645,20171026,   37,    0
223645,20171027,   17,    0
223645,20171028,   24,    0
223645,20171029,   62,    0
223645,20171030,   72,    0
223645,20171031,   34,    0
223645,20171101,   35,    0
223645,20171102,   39,    0
223645,20171103,   29,    0
223645,20171104,   11,    0
223645,20171105,   10,    0
223645,20171106,   28,    0
223645,20171107,   44,    0
223645,20171108,   65,    0
223645,20171109,   26,    0
223645,20171110,   22,    0
223645,20171111,   27,    0
223645,20171112,   27,    0
223645,20171113,   26,    0
223645,20171114,   46,    0
223645,20171115,   48,    0
223645,20171116,   36,    0
223645,20171117,   35,    0
223645,20171118,   19,    0
223645,20171119,   35,    0
223645,20171120,   32,    0
223645,20171121,   31,    0
223645,20171122,   10,    0
223645,20171123,   25,    0
223645,20171124,   14,    0
223645,20171125,   16,    0
223645,20171126,   15,    0
223645,20171127,   18,    0
223645,20171128,   24,    0
223645,20171129,   22,    0
223645,20171130,   19,    0
223645,20171201,   31,    0
223645,20171202,   48,    0
223645,20171203,   64,    0
223645,20171204,   51,    0
223645,20171205,   22,    0
223645,20171206,   35,    0
223645,20171207,   35,    0
223645,20171208,   38,    0
223645,20171209,   19,    0
223645,20171210,   55,    0
223645,20171211,   26,    0
223645,20171212,   39,    0
223645,20171213,   38,    0
223645,20171214,   33,    0
223645,20171215,   16,    0
223645,20171216,   29,    0
223645,20171217,   49,    0
223645,20171218,   23,    0
223645,20171219,   15,    0
223645,20171220,   17,    0
223645,20171221,   22,    0
223645,20171222,   34,    0
223645,20171223,   26,    0
223645,20171224,   35,    0
223645,20171225,   22,    0
223645,20171226,   25,    0
223645,20171227,   26,    0
223645,20171228,   26,    0
223645,20171229,   25,    0
223645,20171230,   30,    0
223645,20171231,   32,    0
223645,20180101,   16,    0
223645,20180102,   35,    0
223645,20180103,   32,    0
223645,20180104,   29,    0
223645,20180105,   23,    0
223645,20180106,   22,    0
223645,20180107,   30,    0
223645,20180108,   32,    0
223645,20180109,   58,    0
223645,20180110,   42,    0
223645,20180111,   51,    0
223645,20180112,   70,    0
223645,20180113,   95,    0
223645,20180114,   67,    0
223645,20180115,   43,    0
223645,20180116,   31,    0
223645,20180117,   35,    0
223645,20180118,   29,    0
223645,20180119,   47,    0
223645,20180120,   18,    0
223645,20180121,   46,    0
223645,20180122,   48,    0
223645,20180123,   21,    0
223645,20180124,   29,    0
223645,20180125,   27,    0
223645,20180126,   23,    0
223645,20180127,   13,    0
223645,20180128,   30,    0
223645,20180129,   28,    0
223645,20180130,   34,    0
223645,20180131,   13,    0
223645,20180201,   29,    0
223645,20180202,   18,    0
223645,20180203,   32,    0
223645,20180204,   46,    0
223645,20180205,   24,    0
223645,20180206,   27,    0
223645,20180207,   54,    0
223645,20180208,   50,    0
223645,20180209,   46,    0
223645,20180210,   52,    0
223645,20180211,   55,    0
223645,20180212,   17,    0
223645,20180213,   30,    0
223645,20180214,   69,    0
223645,20180215,   19,    0
223645,20180216,   22,    0
223645,20180217,   20,    0
223645,20180218,   39,    0
223645,20180219,   87,    0
223645,20180220,   72,    0
223645,20180221,   64,    0
223645,20180222,   72,    0
223645,20180223,   44,    0
223645,20180224,   52,    0
223645,20180225,   84,    0
223645,20180226,  126,    0
223645,20180227,   88,    0
223645,20180228,   61,    0
223645,20180301,   21,    0
223645,20180302,   23,    0
223645,20180303,   52,    0
223645,20180304,   46,    0
223645,20180305,   48,    0
223645,20180306,   43,    0
223645,20180307,   52,    0
223645,20180308,   34,    0
223645,20180309,   39,    0
223645,20180310,   28,    0
223645,20180311,   14,    0
223645,20180312,   40,    0
223645,20180313,   43,    0
223645,20180314,   31,    0
223645,20180315,   28,    0
223645,20180316,   24,    0
223645,20180317,   55,    0
223645,20180318,  106,    0
223645,20180319,   75,    0
223645,20180320,   43,    0
223645,20180321,   47,    0
223645,20180322,   39,    0
223645,20180323,   71,    0
223645,20180324,   21,    0
223645,20180325,   35,    0
223645,20180326,   42,    0
223645,20180327,   29,    0
223645,20180328,   22,    0
223645,20180329,   22,    0
223645,20180330,   21,    0
223645,20180331,   18,    0
223645,20180401,   64,    0
223645,20180402,   63,    0
223645,20180403,   24,    0
223645,20180404,   22,    0
223645,20180405,   20,    0
223645,20180406,   39,    0
223645,20180407,   54,    0
223645,20180408,   45,    0
223645,20180409,   31,    0
223645,20180410,   20,    0
223645,20180411,   35,    0
223645,20180412,   46,    0
223645,20180413,   52,    0
223645,20180414,   37,    0
223645,20180415,   46,    0
223645,20180416,   55,    0
223645,20180417,   28,    0
223645,20180418,   30,    0
223645,20180419,   30,    0
223645,20180420,   42,    0
223645,20180421,   44,    0
223645,20180422,   33,    0
223645,20180423,   27,    0
223645,20180424,   24,    0
223645,20180425,   19,    0
223645,20180426,   21,    0
223645,20180427,   45,    0
223645,20180428,   33,    0
223645,20180429,   45,    0
223645,20180430,   42,    0
223645,20180501,   29,    0
223645,20180502,   40,    0
223645,20180503,   45,    0
223645,20180504,   33,    0
223645,20180505,   43,    0
223645,20180506,   45,    0
223645,20180507,   26,    0
223645,20180508,   31,    0
223645,20180509,   35,    0
223645,20180510,   49,    0
223645,20180511,   35,    0
223645,20180512,   13,    0
223645,20180513,   40,    0
223645,20180514,   38,    0
223645,20180515,   44,    0
223645,20180516,   56,    0
223645,20180517,   28,    0
223645,20180518,   48,    0
223645,20180519,   30,    0
223645,20180520,   24,    0
223645,20180521,   56,    0
223645,20180522,   34,    0
223645,20180523,   28,    0
223645,20180524,   34,    0
223645,20180525,   40,    0
223645,20180526,   56,    0
223645,20180527,   47,    0
223645,20180528,   34,    0
223645,20180529,   56,    0
223645,20180530,   32,    0
223645,20180531,   17,    0
223645,20180601,   32,    0
223645,20180602,   24,    0
223645,20180603,   28,    0
223645,20180604,   25,    0
223645,20180605,   18,    0
223645,20180606,   35,    0
223645,20180607,   45,    0
223645,20180608,   30,    0
223645,20180609,   51,    0
223645,20180610,   31,    0
223645,20180611,   18,    0
223645,20180612,   23,    0
223645,20180613,   41,    0
223645,20180614,   25,    0
223645,20180615,   38,    0
223645,20180616,   42,    0
223645,20180617,   32,    0
223645,20180618,   27,    0
223645,20180619,   35,    0
223645,20180620,   42,    0
223645,20180621,   27,    0
223645,20180622,   36,    0
223645,20180623,   32,    0
223645,20180624,   20,    0
223645,20180625,   25,    0
223645,20180626,   43,    0
223645,20180627,   56,    0
223645,20180628,   40,    0
223645,20180629,   22,    0
223645,20180630,   30,    0
223645,20180701,   25,    0
223645,20180702,   25,    0
223645,20180703,   22,    0
223645,20180704,   32,    0
223645,20180705,   24,    0
223645,20180706,   20,    0
223645,20180707,   24,    0
223645,20180708,   24,    0
223645,20180709,   30,    0
223645,20180710,   26,    0
223645,20180711,   15,    0
223645,20180712,   25,    0
223645,20180713,   24,    0
223645,20180714,   27,    0
223645,20180715,   29,    0
223645,20180716,   26,    0
223645,20180717,   30,    0
223645,20180718,   30,    0
223645,20180719,   25,    0
223645,20180720,   21,    0
223645,20180721,   21,    0
223645,20180722,   22,    0
223645,20180723,   26,    0
223645,20180724,   24,    0
223645,20180725,   22,    0
223645,20180726,   20,    0
223645,20180727,   23,    0
223645,20180728,   22,    0
223645,20180729,   18,    0
223645,20180730,   24,    0
223645,20180731,   21,    0
223645,20180801,   41,    0
223645,20180802,   50,    0
223645,20180803,   48,    0
223645,20180804,   29,    0
223645,20180805,   20,    0
223645,20180806,   22,    0
223645,20180807,   30,    0
223645,20180808,   27,    0
223645,20180809,   37,    0
223645,20180810,   33,    0
223645,20180811,   25,    0
223645,20180812,   17,    0
223645,20180813,   17,    0
223645,20180814,   19,    0
223645,20180815,   21,    0
223645,20180816,   34,    0
223645,20180817,   32,    0
223645,20180818,   36,    0
223645,20180819,   32,    0
223645,20180820,   25,    0
223645,20180821,   17,    0
223645,20180822,   42,    0
223645,20180823,   30,    0
223645,20180824,   23,    0
223645,20180825,   22,    0
223645,20180826,   23,    0
223645,20180827,   43,    0
223645,20180828,   22,    0
223645,20180829,   22,    0
223645,20180830,   22,    0
223645,20180831,   20,    0
223645,20180901,   40,    0
223645,20180902,   40,    0
223645,20180903,   40,    0
223645,20180904,   23,    0
223645,20180905,   26,    0
223645,20180906,   21,    0
223645,20180907,   23,    0
223645,20180908,   24,    0
223645,20180909,   26,    0
223645,20180910,   32,    0
223645,20180911,   33,    0
223645,20180912,   33,    0
223645,20180913,   24,    0
223645,20180914,   18,    0
223645,20180915,   22,    0
223645,20180916,   30,    0
223645,20180917,   19,    0
223645,20180918,   21,    0
223645,20180919,   19,    0
223645,20180920,   20,    0
223645,20180921,   15,    0
223645,20180922,   17,    0
223645,20180923,   34,    0
223645,20180924,   41,    0
223645,20180925,   32,    0
223645,20180926,   27,    0
223645,20180927,   29,    0
223645,20180928,   17,    0
223645,20180929,   52,    0
223645,20180930,   62,    0
223645,20181001,   25,    0
223645,20181002,   43,    0
223645,20181003,   37,    0
223645,20181004,   26,    0
223645,20181005,   28,    0
223645,20181006,   26,    0
223645,20181007,   22,    0
223645,20181008,   22,    0
223645,20181009,   27,    0
223645,20181010,   32,    0
223645,20181011,   34,    0
223645,20181012,   44,    0
223645,20181013,   49,    0
223645,20181014,   47,    0
223645,20181015,   34,    0
223645,20181016,   21,    0
223645,20181017,   32,    0
223645,20181018,   23,    0
223645,20181019,   10,    0
223645,20181020,   28,    0
223645,20181021,   22,    0
223645,20181022,   27,    0
223645,20181023,   41,    0
223645,20181024,   73,    0
223645,20181025,   52,    0
223645,20181026,   32,    0
223645,20181027,   10,    0
223645,20181028,   12,    0
223645,20181029,   21,    0
223645,20181030,   12,    0
223645,20181031,   30,    0
223645,20181101,   51,    0
223645,20181102,   40,    0
223645,20181103,   31,    0
223645,20181104,   25,    0
223645,20181105,   32,    0
223645,20181106,   27,    0
223645,20181107,   29,    0
223645,20181108,   20,    0
223645,20181109,    6,    0
223645,20181110,    9,    0
223645,20181111,    7,    0
223645,20181112,   26,    0
223645,20181113,   39,    0
223645,20181114,   21,    0
223645,20181115,   32,    0
223645,20181116,   37,    0
223645,20181117,   65,    0
223645,20181118,   43,    0
223645,20181119,   60,    0
223645,20181120,   43,    0
223645,20181121,   88,    0
223645,20181122,   40,    0
223645,20181123,   20,    0
223645,20181124,   15,    0
223645,20181125,   26,    0
223645,20181126,   24,    0
223645,20181127,   46,    0
223645,20181128,   73,    0
223645,20181129,   70,    0
223645,20181130,   26,    0
223645,20181201,   29,    0
223645,20181202,   16,    0
223645,20181203,   25,    0
223645,20181204,   23,    0
223645,20181205,   21,    0
223645,20181206,   19,    0
223645,20181207,   33,    0
223645,20181208,   28,    0
223645,20181209,   25,    0
223645,20181210,   24,    0
223645,20181211,   23,    0
223645,20181212,   22,    0
223645,20181213,   30,    0
223645,20181214,   43,    0
223645,20181215,   98,    0
223645,20181216,   79,    0
223645,20181217,   63,    0
223645,20181218,   41,    0
223645,20181219,   25,    0
223645,20181220,   25,    0
223645,20181221,   44,    0
223645,20181222,   49,    0
223645,20181223,   43,    0
223645,20181224,   32,    0
223645,20181225,   23,    0
223645,20181226,   37,    0
223645,20181227,   29,    0
223645,20181228,   32,    0
223645,20181229,   26,    0
223645,20181230,   13,    0
223645,20181231,   21,    0
223645,20190101,   33,    0
223645,20190102,   39,    0
223645,20190103,   23,    0
223645,20190104,   24,    0
223645,20190105,   39,    0
223645,20190106,   27,    0
223645,20190107,   26,    0
223645,20190108,   36,    0
223645,20190109,   32,    0
223645,20190110,   49,    0
223645,20190111,   26,    0
223645,20190112,   37,    0
223645,20190113,   25,    0
223645,20190114,   45,    0
223645,20190115,   34,    0
223645,20190116,   51,    0
223645,20190117,   29,    0
223645,20190118,   32,    0
223645,20190119,   52,    0
223645,20190120,   37,    0
223645,20190121,   41,    0
223645,20190122,   52,    0
223645,20190123,   35,    0
223645,20190124,   99,    0
223645,20190125,   83,    0
223645,20190126,   60,    0
223645,20190127,   17,    0
223645,20190128,   10,    0
223645,20190129,   11,    0
223645,20190130,   37,    0
223645,20190131,   19,    0
223645,20190201,   32,    0
223645,20190202,   16,    0
223645,20190203,   14,    0
223645,20190204,   31,    0
223645,20190205,   64,    0
223645,20190206,   38,    0
223645,20190207,   42,    0
223645,20190208,   14,    0
223645,20190209,   25,    0
223645,20190210,   17,    0
223645,20190211,   12,    0
223645,20190212,   22,    0
223645,20190213,   27,    0
223645,20190214,   25,    0
223645,20190215,   43,    0
223645,20190216,   27,    0
223645,20190217,   32,    0
223645,20190218,   16,    0
223645,20190219,   17,    0
223645,20190220,   39,    0
223645,20190221,   28,    0
223645,20190222,   62,    0
223645,20190223,   55,    0
223645,20190224,   30,    0
223645,20190225,   50,    0
223645,20190226,   38,    0
223645,20190227,   21,    0
223645,20190228,   56,    0
223645,20190301,   32,    0
223645,20190302,   40,    0
223645,20190303,   30,    0
223645,20190304,   44,    0
223645,20190305,   66,    0
223645,20190306,   44,    0
223645,20190307,   17,    0
223645,20190308,   33,    0
223645,20190309,   47,    0
223645,20190310,   66,    0
223645,20190311,   57,    0
223645,20190312,   38,    0
223645,20190313,   18,    0
223645,20190314,   16,    0
223645,20190315,   37,    0
223645,20190316,   54,    0
223645,20190317,   21,    0
223645,20190318,   21,    0
223645,20190319,   76,    0
223645,20190320,   52,    0
223645,20190321,   32,    0
223645,20190322,   26,    0
223645,20190323,   23,    0
223645,20190324,   33,    0
223645,20190325,   34,    0
223645,20190326,   42,    0
223645,20190327,   36,    0
223645,20190328,   20,    0
223645,20190329,   39,    0
223645,20190330,   21,    0
223645,20190331,   12,    0
223645,20190401,   56,    0
223645,20190402,   71,    0
223645,20190403,   40,    0
223645,20190404,   42,    0
223645,20190405,   65,    0
223645,20190406,   63,    0
223645,20190407,   28,    0
223645,20190408,   54,    0
223645,20190409,   56,    0
223645,20190410,   19,    0
223645,20190411,   37,    0
223645,20190412,   52,    0
223645,20190413,   59,    0
223645,20190414,   28,    0
223645,20190415,   28,    0
223645,20190416,   41,    0
223645,20190417,   30,    0
223645,20190418,   38,    0
223645,20190419,   43,    0
223645,20190420,   33,    0
223645,20190421,   32,    0
223645,20190422,   50,    0
223645,20190423,   55,    0
223645,20190424,   54,    0
223645,20190425,   40,    0
223645,20190426,   25,    0
223645,20190427,   32,    0
223645,20190428,   59,    0
223645,20190429,   23,    0
223645,20190430,   42,    0
223645,20190501,   65,    0
223645,20190502,   28,    0
223645,20190503,   27,    0
223645,20190504,   26,    0
223645,20190505,   32,    0
223645,20190506,   35,    0
223645,20190507,   25,    0
223645,20190508,   20,    0
223645,20190509,   20,    0
223645,20190510,   14,    0
223645,20190511,   15,    0
223645,20190512,   39,    0
223645,20190513,   44,    0
223645,20190514,   55,    0
223645,20190515,   42,    0
223645,20190516,   41,    0
223645,20190517,   23,    0
223645,20190518,   23,    0
223645,20190519,   26,    0
223645,20190520,   40,    0
223645,20190521,   38,    0
223645,20190522,   40,    0
223645,20190523,   46,    0
223645,20190524,   24,    0
223645,20190525,   26,    0
223645,20190526,   15,    0
223645,20190527,   29,    0
223645,20190528,   50,    0
223645,20190529,   25,    0
223645,20190530,   29,    0
223645,20190531,   26,    0
223645,20190601,   19,    0
223645,20190602,   19,    0
223645,20190603,   30,    0
223645,20190604,   32,    0
223645,20190605,   35,    0
223645,20190606,   23,    0
223645,20190607,   26,    0
223645,20190608,   22,    0
223645,20190609,   34,    0
223645,20190610,   45,    0
223645,20190611,   39,    0
223645,20190612,   24,    0
223645,20190613,   21,    0
223645,20190614,   32,    0
223645,20190615,   29,    0
223645,20190616,   26,    0
223645,20190617,   30,    0
223645,20190618,   40,    0
223645,20190619,   32,    0
223645,20190620,   28,    0
223645,20190621,   20,    0
223645,20190622,   16,    0
223645,20190623,   26,    0
223645,20190624,   45,    0
223645,20190625,   49,    0
223645,20190626,   44,    0
223645,20190627,   34,    0
223645,20190628,   45,    0
223645,20190629,   28,    0
223645,20190630,   30,    0
223645,20190701,   28,    0
223645,20190702,   27,    0
223645,20190703,   42,    0
223645,20190704,   28,    0
223645,20190705,   24,    0
223645,20190706,   20,    0
223645,20190707,   25,    0
223645,20190708,   32,    0
223645,20190709,   26,    0
223645,20190710,   32,    0
223645,20190711,   30,    0
223645,20190712,   16,    0
223645,20190713,   21,    0
223645,20190714,   24,    0
223645,20190715,   21,    0
223645,20190716,   22,    0
223645,20190717,   28,    0
223645,20190718,   29,    0
223645,20190719,   30,    0
223645,20190720,   19,    0
223645,20190721,   17,    0
223645,20190722,   23,    0
223645,20190723,   22,    0
223645,20190724,   18,    0
223645,20190725,   14,    0
223645,20190726,   21,    0
223645,20190727,   23,    0
223645,20190728,   40,    0
223645,20190729,   24,    0
223645,20190730,   19,    0
223645,20190731,   24,    0
223645,20190801,   27,    0
223645,20190802,   23,    0
223645,20190803,   33,    0
223645,20190804,   23,    0
223645,20190805,   21,    0
223645,20190806,   17,    0
223645,20190807,   22,    0
223645,20190808,   15,    0
223645,20190809,   22,    0
223645,20190810,   25,    0
223645,20190811,   15,    0
223645,20190812,   25,    0
223645,20190813,   26,    0
223645,20190814,   16,    0
223645,20190815,   40,    0
223645,20190816,   28,    0
223645,20190817,   18,    0
223645,20190818,   21,    0
223645,20190819,   25,    0
223645,20190820,   16,    0
223645,20190821,   21,    0
223645,20190822,   38,    0
223645,20190823,   22,    0
223645,20190824,   38,    0
223645,20190825,   51,    0
223645,20190826,   39,    0
223645,20190827,   27,    0
223645,20190828,   27,    0
223645,20190829,   23,    0
223645,20190830,   28,    0
223645,20190831,   30,    0
223645,20190901,   20,    0
223645,20190902,   17,    0
223645,20190903,   13,    0
223645,20190904,   57,    0
223645,20190905,   26,    0
223645,20190906,   25,    0
223645,20190907,   31,    0
223645,20190908,   39,    0
223645,20190909,   42,    0
223645,20190910,   32,    0
223645,20190911,   41,    0
223645,20190912,   43,    0
223645,20190913,   26,    0
223645,20190914,   46,    0
223645,20190915,   34,    0
223645,20190916,   30,    0
223645,20190917,   25,    0
223645,20190918,   39,    0
223645,20190919,   45,    0
223645,20190920,   41,    0
223645,20190921,   17,    0
223645,20190922,   20,    0
223645,20190923,   17,    0
223645,20190924,   40,    0
223645,20190925,   37,    0
223645,20190926,   23,    0
223645,20190927,   25,    0
223645,20190928,   17,    0
223645,20190929,   19,    0
223645,20190930,   38,    0
223645,20191001,   27,    0
223645,20191002,   22,    0
223645,20191003,   25,    0
223645,20191004,   50,    0
223645,20191005,   26,    0
223645,20191006,   25,    0
223645,20191007,   35,    0
223645,20191008,   24,    0
223645,20191009,   23,    0
223645,20191010,   32,    0
223645,20191011,   19,    0
223645,20191012,   20,    0
223645,20191013,   18,    0
223645,20191014,   14,    0
223645,20191015,   28,    0
223645,20191016,   25,    0
223645,20191017,   15,    0
223645,20191018,   10,    0
223645,20191019,   12,    0
223645,20191020,   20,    0
223645,20191021,   19,    0
223645,20191022,   20,    0
223645,20191023,   21,    0
223645,20191024,   26,    0
223645,20191025,   21,    0
223645,20191026,   17,    0
223645,20191027,   10,    0
223645,20191028,   13,    0
223645,20191029,   32,    0
223645,20191030,   56,    0
223645,20191031,   52,    0
223645,20191101,   18,    0
223645,20191102,   19,    0
223645,20191103,    8,    0
223645,20191104,   27,    0
223645,20191105,   37,    0
223645,20191106,   28,    0
223645,20191107,   17,    0
223645,20191108,   33,    0
223645,20191109,   10,    0
223645,20191110,   25,    0
223645,20191111,   34,    0
223645,20191112,   47,    0
223645,20191113,   58,    0
223645,20191114,   70,    0
223645,20191115,   30,    0
223645,20191116,   23,    0
223645,20191117,   57,    0
223645,20191118,   47,    0
223645,20191119,   17,    0
223645,20191120,   62,    0
223645,20191121,   97,    0
223645,20191122,   97,    0
223645,20191123,   45,    0
223645,20191124,   38,    0
223645,20191125,   57,    0
223645,20191126,   47,    0
223645,20191127,   23,    0
223645,20191128,   19,    0
223645,20191129,   41,    0
223645,20191130,   27,    0
223645,20191201,   22,    0
223645,20191202,   21,    0
223645,20191203,   21,    0
223645,20191204,   20,    0
223645,20191205,   34,    0
223645,20191206,   40,    0
223645,20191207,   29,    0
223645,20191208,   16,    0
223645,20191209,   24,    0
223645,20191210,   23,    0
223645,20191211,   55,    0
223645,20191212,   70,    0
223645,20191213,   50,    0
223645,20191214,   35,    0
223645,20191215,   33,    0
223645,20191216,   28,    0
223645,20191217,   34,    0
223645,20191218,   45,    0
223645,20191219,   24,    0
223645,20191220,   30,    0
223645,20191221,   21,    0
223645,20191222,   21,    0
223645,20191223,   32,    0
223645,20191224,   16,    0
223645,20191225,   19,    0
223645,20191226,   17,    0
223645,20191227,   17,    0
223645,20191228,   19,    0
223645,20191229,   21,    0
223645,20191230,   18,    0
223645,20191231,   43,    0
223645,20200101,   37,    0
223645,20200102,   30,    0
